,name,gender,join-year,join-month,department,job,job-name,company
7294,陈兵,女,2010,7,财务,出纳,高级出纳,华远软件传媒有限公司
7295,戴芳,男,2016,5,运营,新媒体运营,特聘新媒体运营,数字100科技有限公司
7296,郑超,男,2002,8,测试,黑盒测试,高级黑盒测试,精芯传媒有限公司
7297,樊荣,女,2018,9,管理,技术领导,中级技术领导,浦华众城网络有限公司
7298,王龙,男,2006,12,运维,数据库运维,高级数据库运维,双敏电子网络有限公司
7299,赵兰英,男,2019,6,开发,平台开发,初级平台开发,艾提科信传媒有限公司
7300,张淑英,女,2001,5,开发,平台开发,特聘平台开发,精芯网络有限公司
7301,易华,男,2004,8,设计,原画,特聘原画,时空盒数字信息有限公司
7302,金雪梅,女,2009,5,设计,原画,中级原画,华成育卓网络有限公司
7303,周文,女,2017,12,运维,数据库运维,初级数据库运维,商软冠联传媒有限公司
7304,李琳,男,2006,8,管理,公司领导,中级公司领导,维涛信息有限公司
7305,周琳,男,2014,1,设计,原画,高级原画,泰麒麟科技有限公司
7306,吴淑兰,女,2007,11,运营,传统运营,中级传统运营,华成育卓科技有限公司
7307,冉瑜,男,2008,1,测试,白盒测试,中级白盒测试,图龙信息网络有限公司
7308,崔岩,男,2005,2,财务,会计,特聘会计,巨奥科技有限公司
7309,游涛,男,2007,10,运营,新媒体运营,初级新媒体运营,惠派国际公司网络有限公司
7310,陈建国,男,2012,12,测试,黑盒测试,中级黑盒测试,维涛信息有限公司
7311,冯桂花,男,2007,1,财务,会计,初级会计,维涛信息有限公司
7312,温雷,女,2016,9,运维,服务器管理,特聘服务器管理,菊风公司网络有限公司
7313,韦玉兰,女,2004,3,管理,技术领导,初级技术领导,易动力网络有限公司
7314,王洁,女,2004,8,运营,传统运营,初级传统运营,鸿睿思博信息有限公司
7315,周洁,女,2005,11,设计,插画,高级插画,盟新信息有限公司
7316,李秀梅,男,2002,2,测试,黑盒测试,高级黑盒测试,创汇科技有限公司
7317,程飞,男,2011,2,设计,插画,特聘插画,天开信息有限公司
7318,胡桂兰,女,2003,1,管理,公司领导,中级公司领导,飞利信传媒有限公司
7319,杨丹,男,2004,8,测试,黑盒测试,初级黑盒测试,佳禾网络有限公司
7320,董芳,女,2010,12,开发,前端开发,特聘前端开发,创联世纪信息有限公司
7321,高平,女,2002,1,财务,出纳,初级出纳,东方峻景信息有限公司
7322,覃龙,男,2017,10,管理,技术领导,初级技术领导,凌颖信息信息有限公司
7323,郑云,女,2012,3,运维,服务器管理,中级服务器管理,商软冠联传媒有限公司
7324,许莉,男,2010,7,管理,公司领导,中级公司领导,商软冠联科技有限公司
7325,孟明,女,2001,9,财务,会计,中级会计,万迅电脑信息有限公司
7326,袁红,女,2004,10,开发,平台开发,中级平台开发,创汇科技有限公司
7327,王淑英,男,2010,11,测试,黑盒测试,中级黑盒测试,新格林耐特信息有限公司
7328,蒋秀华,男,2004,3,运维,服务器管理,高级服务器管理,彩虹信息有限公司
7329,曾玉英,女,2013,12,运维,数据库运维,初级数据库运维,海创网络有限公司
7330,景芳,女,2007,1,开发,后端开发,高级后端开发,开发区世创传媒有限公司
7331,林淑华,女,2003,6,管理,技术领导,中级技术领导,恩悌网络有限公司
7332,张建华,女,2017,3,运营,新媒体运营,高级新媒体运营,泰麒麟网络有限公司
7333,崔桂兰,女,2018,11,测试,黑盒测试,中级黑盒测试,雨林木风计算机科技有限公司
7334,刘燕,女,2005,8,开发,前端开发,特聘前端开发,菊风公司信息有限公司
7335,李丽,女,2003,1,管理,技术领导,中级技术领导,艾提科信信息有限公司
7336,应红霞,女,2002,8,管理,技术领导,初级技术领导,富罳网络有限公司
7337,杨亮,男,2008,1,财务,出纳,高级出纳,新格林耐特科技有限公司
7338,樊淑英,男,2012,8,开发,前端开发,中级前端开发,创亿科技有限公司
7339,吴娟,女,2015,8,测试,白盒测试,初级白盒测试,南康科技有限公司
7340,王桂荣,男,2015,8,测试,黑盒测试,特聘黑盒测试,立信电子网络有限公司
7341,马楠,男,2010,6,管理,技术领导,初级技术领导,天益网络有限公司
7342,覃勇,女,2012,5,开发,平台开发,中级平台开发,凌颖信息传媒有限公司
7343,陈梅,女,2004,8,运维,数据库运维,特聘数据库运维,鸿睿思博传媒有限公司
7344,陈洁,女,2010,9,测试,黑盒测试,初级黑盒测试,中建创业传媒有限公司
7345,王楠,女,2017,1,测试,黑盒测试,特聘黑盒测试,华远软件网络有限公司
7346,李婷婷,男,2015,3,开发,前端开发,高级前端开发,中建创业科技有限公司
7347,林云,女,2007,3,测试,白盒测试,中级白盒测试,思优传媒有限公司
7348,蔡丹,男,2010,3,管理,公司领导,高级公司领导,联通时科网络有限公司
7349,凌想,女,2001,1,测试,白盒测试,初级白盒测试,信诚致远科技有限公司
7350,陈桂荣,女,2007,7,管理,公司领导,中级公司领导,天开信息有限公司
7351,向丽华,男,2006,7,运维,数据库运维,初级数据库运维,迪摩网络有限公司
7352,黄洋,男,2015,6,运营,传统运营,初级传统运营,黄石金承科技有限公司
7353,陈英,男,2014,4,设计,原画,高级原画,兰金电子网络有限公司
7354,华亮,女,2014,9,财务,会计,高级会计,华泰通安网络有限公司
7355,谢阳,男,2004,1,测试,白盒测试,高级白盒测试,恩悌传媒有限公司
7356,李秀云,男,2006,2,设计,插画,初级插画,浙大万朋传媒有限公司
7357,李兰英,男,2016,5,运营,传统运营,初级传统运营,天开传媒有限公司
7358,舒秀珍,男,2017,2,测试,黑盒测试,中级黑盒测试,佳禾传媒有限公司
7359,潘佳,男,2018,2,设计,原画,特聘原画,太极科技有限公司
7360,祝刚,男,2005,1,管理,技术领导,中级技术领导,四通网络有限公司
7361,褚欢,男,2011,9,管理,公司领导,特聘公司领导,商软冠联信息有限公司
7362,李冬梅,女,2014,5,运维,服务器管理,特聘服务器管理,晖来计算机信息有限公司
7363,敬鹏,男,2002,3,管理,公司领导,特聘公司领导,毕博诚网络有限公司
7364,郝林,女,2002,10,运维,数据库运维,初级数据库运维,维旺明信息有限公司
7365,傅强,女,2001,7,财务,会计,特聘会计,创汇网络有限公司
7366,顾建华,男,2017,11,测试,黑盒测试,初级黑盒测试,晖来计算机网络有限公司
7367,黄杨,男,2006,8,设计,插画,初级插画,天开科技有限公司
7368,周秀荣,女,2019,5,管理,技术领导,特聘技术领导,四通科技有限公司
7369,黄洋,男,2016,2,运营,传统运营,特聘传统运营,快讯网络有限公司
7370,靳艳,女,2002,7,管理,技术领导,初级技术领导,鸿睿思博科技有限公司
7371,雷畅,女,2012,12,设计,插画,初级插画,双敏电子网络有限公司
7372,冯欣,男,2018,4,管理,公司领导,初级公司领导,艾提科信网络有限公司
7373,李海燕,女,2007,10,测试,黑盒测试,高级黑盒测试,天益科技有限公司
7374,孙婷,女,2006,2,测试,黑盒测试,中级黑盒测试,襄樊地球村科技有限公司
7375,孙雪梅,男,2017,1,开发,后端开发,中级后端开发,MBP软件科技有限公司
7376,范瑜,男,2005,1,管理,公司领导,特聘公司领导,网新恒天网络有限公司
7377,余峰,女,2004,1,设计,插画,高级插画,MBP软件传媒有限公司
7378,吕雪,男,2007,2,开发,前端开发,特聘前端开发,南康信息有限公司
7379,王杨,女,2019,7,运营,新媒体运营,高级新媒体运营,彩虹网络有限公司
7380,连东,女,2017,6,运营,新媒体运营,初级新媒体运营,海创科技有限公司
7381,侯建平,女,2013,12,财务,会计,初级会计,毕博诚科技有限公司
7382,吴莹,女,2002,8,开发,后端开发,初级后端开发,合联电子传媒有限公司
7383,王强,男,2014,8,运营,新媒体运营,高级新媒体运营,华远软件网络有限公司
7384,秦文,女,2007,1,运维,数据库运维,初级数据库运维,MBP软件网络有限公司
7385,赵岩,男,2009,10,设计,插画,初级插画,鑫博腾飞科技有限公司
7386,蒋欣,男,2004,9,运营,传统运营,中级传统运营,浦华众城网络有限公司
7387,刘建国,男,2011,5,管理,公司领导,初级公司领导,创亿信息有限公司
7388,侯岩,男,2016,12,开发,后端开发,特聘后端开发,海创传媒有限公司
7389,罗梅,男,2018,6,财务,会计,高级会计,浦华众城网络有限公司
7390,沈志强,男,2001,12,开发,前端开发,特聘前端开发,富罳科技有限公司
7391,范丽娟,男,2003,4,设计,原画,特聘原画,迪摩传媒有限公司
7392,左梅,女,2001,11,运维,数据库运维,高级数据库运维,时空盒数字传媒有限公司
7393,陈雷,女,2002,4,财务,会计,初级会计,图龙信息网络有限公司
7394,杨兰英,女,2001,4,测试,白盒测试,初级白盒测试,飞利信信息有限公司
7395,薛丽丽,女,2015,1,管理,技术领导,初级技术领导,维旺明科技有限公司
7396,李浩,女,2004,10,设计,原画,高级原画,南康信息有限公司
7397,雷倩,男,2009,7,开发,后端开发,初级后端开发,华成育卓传媒有限公司
7398,周秀梅,女,2009,8,测试,黑盒测试,特聘黑盒测试,浙大万朋传媒有限公司
7399,梁亮,女,2013,9,管理,公司领导,中级公司领导,趋势信息有限公司
7400,陈玉英,女,2003,3,运营,新媒体运营,特聘新媒体运营,MBP软件网络有限公司
7401,刁建华,女,2006,2,开发,前端开发,中级前端开发,菊风公司信息有限公司
7402,姚梅,男,2006,2,运营,新媒体运营,特聘新媒体运营,明腾传媒有限公司
7403,苏秀梅,女,2008,12,开发,平台开发,特聘平台开发,易动力网络有限公司
7404,吕波,男,2010,4,开发,平台开发,特聘平台开发,快讯网络有限公司
7405,唐涛,女,2003,11,测试,白盒测试,高级白盒测试,彩虹传媒有限公司
7406,韩艳,女,2008,8,开发,前端开发,初级前端开发,济南亿次元科技有限公司
7407,王红霞,女,2005,6,运维,服务器管理,特聘服务器管理,太极网络有限公司
7408,王帆,男,2015,1,设计,插画,初级插画,双敏电子网络有限公司
7409,沈桂荣,女,2002,12,测试,黑盒测试,初级黑盒测试,艾提科信网络有限公司
7410,郑龙,男,2014,9,设计,原画,特聘原画,巨奥信息有限公司
7411,汤桂兰,男,2006,4,测试,黑盒测试,特聘黑盒测试,新格林耐特信息有限公司
7412,谢杨,男,2013,6,财务,出纳,高级出纳,易动力科技有限公司
7413,齐瑜,男,2018,4,运维,数据库运维,高级数据库运维,昊嘉科技有限公司
7414,杨颖,男,2013,10,设计,插画,高级插画,诺依曼软件信息有限公司
7415,姚琳,女,2006,5,管理,公司领导,特聘公司领导,华远软件科技有限公司
7416,何丹丹,男,2017,11,财务,会计,特聘会计,明腾网络有限公司
7417,杨杰,男,2002,10,管理,技术领导,中级技术领导,晖来计算机信息有限公司
7418,刘坤,女,2005,3,财务,出纳,高级出纳,开发区世创信息有限公司
7419,郑宇,男,2005,1,测试,黑盒测试,初级黑盒测试,维旺明信息有限公司
7420,沈建军,男,2018,12,开发,前端开发,中级前端开发,巨奥传媒有限公司
7421,葛梅,女,2006,8,运维,服务器管理,中级服务器管理,万迅电脑科技有限公司
7422,何丽华,男,2013,4,设计,原画,初级原画,网新恒天网络有限公司
7423,李琳,男,2007,9,财务,会计,初级会计,雨林木风计算机传媒有限公司
7424,毛婷,男,2019,8,测试,白盒测试,高级白盒测试,七喜信息有限公司
7425,李想,女,2012,6,财务,会计,中级会计,艾提科信科技有限公司
7426,李刚,女,2008,5,财务,会计,高级会计,创亿信息有限公司
7427,王玲,男,2011,8,测试,黑盒测试,特聘黑盒测试,恩悌科技有限公司
7428,邹旭,女,2011,4,设计,原画,特聘原画,商软冠联网络有限公司
7429,朱华,男,2009,6,设计,插画,中级插画,时空盒数字网络有限公司
7430,王秀荣,女,2011,2,设计,原画,高级原画,时刻传媒有限公司
7431,陈飞,女,2007,1,开发,后端开发,初级后端开发,易动力网络有限公司
7432,毛岩,男,2010,11,设计,插画,初级插画,图龙信息信息有限公司
7433,吴丽丽,男,2001,4,测试,白盒测试,初级白盒测试,飞海科技信息有限公司
7434,刘帆,男,2014,6,测试,黑盒测试,中级黑盒测试,毕博诚信息有限公司
7435,唐慧,男,2012,10,财务,出纳,高级出纳,思优网络有限公司
7436,王建,女,2009,1,运维,服务器管理,特聘服务器管理,方正科技信息有限公司
7437,吴旭,男,2015,1,设计,插画,初级插画,浙大万朋信息有限公司
7438,徐文,男,2015,2,设计,插画,中级插画,银嘉信息有限公司
7439,王坤,女,2017,12,运营,传统运营,中级传统运营,华远软件传媒有限公司
7440,赵亮,女,2009,5,运营,新媒体运营,初级新媒体运营,泰麒麟科技有限公司
7441,李彬,女,2019,5,运营,传统运营,初级传统运营,昊嘉科技有限公司
7442,徐丽娟,男,2003,7,测试,黑盒测试,中级黑盒测试,维旺明网络有限公司
7443,吴芳,女,2008,2,设计,插画,高级插画,时刻信息有限公司
7444,陈春梅,女,2005,9,运营,新媒体运营,特聘新媒体运营,中建创业信息有限公司
7445,熊丽娟,女,2008,3,测试,白盒测试,中级白盒测试,方正科技科技有限公司
7446,张秀珍,女,2005,7,财务,会计,高级会计,群英传媒有限公司
7447,潘桂芝,男,2004,5,财务,出纳,中级出纳,彩虹科技有限公司
7448,周飞,男,2016,6,设计,原画,特聘原画,泰麒麟网络有限公司
7449,张桂香,女,2012,9,设计,插画,高级插画,思优网络有限公司
7450,范金凤,男,2012,6,运维,数据库运维,特聘数据库运维,华成育卓信息有限公司
7451,李敏,女,2004,6,管理,公司领导,初级公司领导,开发区世创信息有限公司
7452,马红,女,2010,12,运维,数据库运维,初级数据库运维,太极网络有限公司
7453,罗娜,男,2009,10,运维,服务器管理,初级服务器管理,群英网络有限公司
7454,程帆,男,2017,10,运营,新媒体运营,初级新媒体运营,立信电子传媒有限公司
7455,李丽丽,女,2005,12,管理,技术领导,中级技术领导,超艺传媒有限公司
